request_calc_id,product_type,bank_id,target,position,revenue,rank_true,rank_pred,score,bank_name
01963439-807a-4873-ad40-28640961f65d,Микрокредиты,165738,1.0,30,310.86,14.0,12.0,0.14619883040935672,Деньги на дом
01963439-807a-4873-ad40-28640961f65d,Микрокредиты,146714,0.0,33,38.81,15.0,14.0,0.12920526572403707,Е заем
01963439-807a-4873-ad40-28640961f65d,Микрокредиты,209120,0.0,34,38.51,16.0,15.0,0.02616165560327997,Финмолл
01a8187b-5923-4b86-8448-f67a26ade56d,Микрокредиты,7778485,1.0,1,109.77,1.0,1.0,0.04459016393442623,Юкки
01a8187b-5923-4b86-8448-f67a26ade56d,Микрокредиты,156561,0.0,2,36.23,2.0,2.0,0.04314159292035398,Webbankir
01fd5dfe-89e2-4b71-a306-181e661e70a0,Кредиты,170,0.0,1,5.4,1.0,6.0,0.03509956125548431,Совкомбанк
01fd5dfe-89e2-4b71-a306-181e661e70a0,Кредитные карты,170,1.0,2,79.33,2.0,5.0,0.07554744525547445,Совкомбанк
01fd5dfe-89e2-4b71-a306-181e661e70a0,Микрокредиты,194902,0.0,3,396.82,3.0,1.0,0.33255633255633255,Займер
01fd5dfe-89e2-4b71-a306-181e661e70a0,Микрокредиты,191204,0.0,4,94.66,4.0,3.0,0.09523809523809523,One click money
01fd5dfe-89e2-4b71-a306-181e661e70a0,Микрокредиты,150495,0.0,5,194.97,5.0,2.0,0.22970159611380986,Веб-займ
01fd5dfe-89e2-4b71-a306-181e661e70a0,Микрокредиты,156561,0.0,7,150.99,6.0,4.0,0.08980355472404115,Webbankir
020195f8-499e-434c-8a99-ca6f327fccdc,Кредиты,170,1.0,4,123.41,1.0,2.0,0.10509554140127389,Совкомбанк
020195f8-499e-434c-8a99-ca6f327fccdc,Кредиты,170,0.0,9,0.0,2.0,3.0,0.10509554140127389,Совкомбанк
020195f8-499e-434c-8a99-ca6f327fccdc,Кредиты,170,0.0,10,166.24,3.0,4.0,0.10509554140127389,Совкомбанк
020195f8-499e-434c-8a99-ca6f327fccdc,Кредитные карты,276,0.0,11,0.0,4.0,5.0,0.019188835586567816,Сбербанк
020195f8-499e-434c-8a99-ca6f327fccdc,Кредитные карты,170,0.0,14,35.21,5.0,1.0,0.28451882845188287,Совкомбанк
02095498-e51e-4a3a-8175-bb35117e3af8,Кредитные карты,276,0.0,1,0.0,1.0,7.0,0.0006718172657037286,Сбербанк
02095498-e51e-4a3a-8175-bb35117e3af8,Микрокредиты,156561,0.0,3,140.7,2.0,5.0,0.14619883040935672,Webbankir
02095498-e51e-4a3a-8175-bb35117e3af8,Микрокредиты,194902,0.0,4,218.02,3.0,1.0,0.5399999999999996,Займер
02095498-e51e-4a3a-8175-bb35117e3af8,Микрокредиты,191204,0.0,5,211.31,4.0,6.0,0.12920526572403707,One click money
02095498-e51e-4a3a-8175-bb35117e3af8,Микрокредиты,150495,0.0,7,231.78,5.0,2.0,0.2572741194486983,Веб-займ
02095498-e51e-4a3a-8175-bb35117e3af8,Микрокредиты,165221,0.0,8,193.51,6.0,4.0,0.1640571817562968,Турбозайм
02095498-e51e-4a3a-8175-bb35117e3af8,Микрокредиты,143000,1.0,9,82.42,7.0,3.0,0.1891117478510029,Быстроденьги
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,191204,1.0,1,96.34,1.0,6.0,0.12920526572403707,One click money
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,150495,0.0,2,152.36,2.0,2.0,0.2779438135086671,Веб-займ
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,165221,0.0,5,147.61,3.0,4.0,0.17264081931236283,Турбозайм
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,165738,0.0,6,222.82,4.0,9.0,0.04459016393442623,Деньги на дом
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,143000,0.0,8,69.76,5.0,3.0,0.20630749014454666,Быстроденьги
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,201603,0.0,9,101.32,6.0,10.0,0.04459016393442623,Деньги сразу
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,194902,0.0,10,201.91,7.0,1.0,0.5254237288135593,Займер
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,194904,0.0,13,56.45,8.0,7.0,0.12920526572403707,Joymoney
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,196779,0.0,18,95.12,9.0,5.0,0.1640571817562968,До зарплаты
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,209044,0.0,19,116.23,10.0,8.0,0.07002518891687658,Credit7
021ccc61-533c-4c0e-a1c6-4182b8c23312,Микрокредиты,146714,0.0,25,36.63,11.0,11.0,0.03744798890429958,Е заем
0284cf71-c880-4e16-aaad-9afca1853b48,Кредиты,170,1.0,1,123.41,1.0,8.0,0.10810810810810811,Совкомбанк
0284cf71-c880-4e16-aaad-9afca1853b48,Кредиты,170,0.0,6,0.0,2.0,9.0,0.10810810810810811,Совкомбанк
0284cf71-c880-4e16-aaad-9afca1853b48,Кредиты,170,0.0,7,166.24,3.0,10.0,0.10810810810810811,Совкомбанк
0284cf71-c880-4e16-aaad-9afca1853b48,Кредитные карты,276,0.0,9,0.0,4.0,12.0,0.009633027522935779,Сбербанк
0284cf71-c880-4e16-aaad-9afca1853b48,Микрокредиты,194902,0.0,12,218.02,5.0,1.0,0.7345679012345679,Займер
0284cf71-c880-4e16-aaad-9afca1853b48,Микрокредиты,150495,0.0,13,231.78,6.0,2.0,0.3117283950617284,Веб-займ
0284cf71-c880-4e16-aaad-9afca1853b48,Микрокредиты,156561,0.0,15,140.7,7.0,3.0,0.2779438135086671,Webbankir
0284cf71-c880-4e16-aaad-9afca1853b48,Микрокредиты,165221,0.0,16,193.51,8.0,5.0,0.20630749014454666,Турбозайм
0284cf71-c880-4e16-aaad-9afca1853b48,Микрокредиты,165738,0.0,17,300.66,9.0,6.0,0.12920526572403707,Деньги на дом
0284cf71-c880-4e16-aaad-9afca1853b48,Микрокредиты,143000,0.0,20,82.42,10.0,4.0,0.22970159611380986,Быстроденьги
0284cf71-c880-4e16-aaad-9afca1853b48,Микрокредиты,201603,0.0,21,69.48,11.0,11.0,0.08365758754863813,Деньги сразу
0284cf71-c880-4e16-aaad-9afca1853b48,Микрокредиты,194904,0.0,23,82.18,12.0,7.0,0.12920526572403707,Joymoney
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,194902,0.0,4,218.02,1.0,1.0,0.7345679012345679,Займер
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,191204,0.0,5,211.31,2.0,9.0,0.20630749014454666,One click money
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,150495,0.0,7,231.78,3.0,2.0,0.3956127080181543,Веб-займ
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,165221,0.0,8,193.51,4.0,3.0,0.33255633255633255,Турбозайм
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,143000,0.0,9,82.42,5.0,4.0,0.33255633255633255,Быстроденьги
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,209119,0.0,11,133.6,6.0,7.0,0.2572741194486983,Надо денег
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,201603,0.0,12,69.48,7.0,14.0,0.1640571817562968,Деньги сразу
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,194904,0.0,14,82.18,8.0,10.0,0.1891117478510029,Joymoney
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,165135,0.0,15,194.75,9.0,6.0,0.2779438135086671,Срочноденьги
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,196779,0.0,19,213.49,10.0,5.0,0.3117283950617284,До зарплаты
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,209044,0.0,20,137.18,11.0,8.0,0.23960066555740434,Credit7
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,165596,0.0,23,46.83,12.0,15.0,0.07002518891687658,Монеза
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,165738,1.0,30,300.66,13.0,11.0,0.1891117478510029,Деньги на дом
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,7778554,1.0,32,204.33,14.0,12.0,0.1891117478510029,Простой вопрос
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,146714,0.0,33,60.16,15.0,13.0,0.17264081931236283,Е заем
0292242c-c20a-4d14-a2fe-fb6a849baa9c,Микрокредиты,209120,0.0,34,34.64,16.0,16.0,0.04459016393442623,Финмолл
02960075-273e-44e6-a964-016843fd6843,Кредитные карты,276,0.0,3,0.0,1.0,5.0,0.0006718172657037286,Сбербанк
02960075-273e-44e6-a964-016843fd6843,Кредиты,170,1.0,4,123.41,2.0,4.0,0.05108877721943048,Совкомбанк
02960075-273e-44e6-a964-016843fd6843,Кредитные карты,170,0.0,5,35.21,3.0,3.0,0.10206084396467124,Совкомбанк
02960075-273e-44e6-a964-016843fd6843,Микрокредиты,191204,0.0,6,211.31,4.0,2.0,0.1395973154362416,One click money
02960075-273e-44e6-a964-016843fd6843,Микрокредиты,150495,0.0,7,231.78,5.0,1.0,0.3117283950617284,Веб-займ
02aa8f81-841f-4602-a101-c58612b5968f,Кредитные карты,276,1.0,1,0.0,1.0,11.0,0.0016638935108153079,Сбербанк
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,156561,0.0,3,140.7,2.0,3.0,0.1891117478510029,Webbankir
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,194902,0.0,4,218.02,3.0,1.0,0.654296875,Займер
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,150495,0.0,6,231.78,4.0,2.0,0.23960066555740434,Веб-займ
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,165221,0.0,7,193.51,5.0,5.0,0.1640571817562968,Турбозайм
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,143000,0.0,8,82.42,6.0,4.0,0.17264081931236283,Быстроденьги
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,209119,0.0,10,133.6,7.0,8.0,0.08980355472404115,Надо денег
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,201603,0.0,11,69.48,8.0,9.0,0.04314159292035398,Деньги сразу
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,165135,0.0,13,194.75,9.0,6.0,0.15895765472312703,Срочноденьги
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,209044,0.0,16,137.18,10.0,7.0,0.0975609756097561,Credit7
02aa8f81-841f-4602-a101-c58612b5968f,Микрокредиты,165596,0.0,20,46.83,11.0,10.0,0.02148997134670487,Монеза
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,194902,0.0,2,312.5,1.0,1.0,0.6514522821576764,Займер
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,191204,0.0,3,200.49,2.0,6.0,0.20630749014454666,One click money
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,165221,0.0,6,165.5,3.0,2.0,0.3295880149812734,Турбозайм
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,143000,1.0,7,75.29,4.0,3.0,0.3295880149812734,Быстроденьги
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,209119,0.0,9,113.7,5.0,9.0,0.17264081931236283,Надо денег
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,201603,0.0,10,56.42,6.0,12.0,0.13875598086124402,Деньги сразу
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,194904,0.0,12,67.88,7.0,7.0,0.20630749014454666,Joymoney
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,165135,0.0,13,169.32,8.0,4.0,0.2779438135086671,Срочноденьги
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,196779,0.0,17,179.77,9.0,5.0,0.2779438135086671,До зарплаты
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,209044,0.0,18,111.4,10.0,8.0,0.20630749014454666,Credit7
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,165596,0.0,21,47.22,11.0,14.0,0.02616165560327997,Монеза
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,165738,0.0,28,310.86,12.0,10.0,0.1640571817562968,Деньги на дом
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,146714,0.0,31,38.81,13.0,11.0,0.15895765472312703,Е заем
02c2c5bd-5d91-487e-8c87-dc216e9c2b0a,Микрокредиты,209120,0.0,32,38.51,14.0,13.0,0.03662420382165605,Финмолл
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,194902,0.0,1,218.02,1.0,1.0,0.6514522821576764,Займер
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,191204,0.0,2,211.31,2.0,5.0,0.2779438135086671,One click money
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,150495,0.0,3,231.78,3.0,2.0,0.513574660633484,Веб-займ
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,156561,0.0,5,140.7,4.0,6.0,0.2779438135086671,Webbankir
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,165221,0.0,6,193.51,5.0,4.0,0.3956127080181543,Турбозайм
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,165738,0.0,7,300.66,6.0,8.0,0.17264081931236283,Деньги на дом
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,143000,0.0,10,82.42,7.0,3.0,0.45105328376703835,Быстроденьги
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,201603,0.0,11,69.48,8.0,9.0,0.1640571817562968,Деньги сразу
02eb0699-ba48-4b30-89d4-84161164fe41,Микрокредиты,194904,1.0,13,82.18,9.0,7.0,0.2572741194486983,Joymoney
02eeb8bd-e4fd-4cc0-bd5a-720b682a798b,Кредитные карты,276,1.0,1,0.0,1.0,1.0,0.009499136442141624,Сбербанк
02f18e14-eab3-48b9-a9fa-804fe2df91a1,Кредитные карты,276,1.0,1,0.0,1.0,2.0,0.0006718172657037286,Сбербанк
02f18e14-eab3-48b9-a9fa-804fe2df91a1,Микрокредиты,194902,0.0,3,218.02,2.0,1.0,0.45105328376703835,Займер
032e01af-fc8f-457f-89c2-5173c9d67fe2,Кредитные карты,276,1.0,9,0.0,1.0,8.0,0.0006718172657037286,Сбербанк
032e01af-fc8f-457f-89c2-5173c9d67fe2,Кредитные карты,170,0.0,13,34.76,2.0,7.0,0.04295942720763723,Совкомбанк
032e01af-fc8f-457f-89c2-5173c9d67fe2,Микрокредиты,194902,0.0,17,312.5,3.0,1.0,0.654296875,Займер
032e01af-fc8f-457f-89c2-5173c9d67fe2,Микрокредиты,150495,0.0,19,240.94,4.0,2.0,0.3956127080181543,Веб-займ
032e01af-fc8f-457f-89c2-5173c9d67fe2,Микрокредиты,165221,0.0,20,165.5,5.0,3.0,0.33255633255633255,Турбозайм
032e01af-fc8f-457f-89c2-5173c9d67fe2,Микрокредиты,143000,0.0,21,75.29,6.0,4.0,0.33255633255633255,Быстроденьги
032e01af-fc8f-457f-89c2-5173c9d67fe2,Микрокредиты,209119,0.0,23,113.7,7.0,5.0,0.22970159611380986,Надо денег
032e01af-fc8f-457f-89c2-5173c9d67fe2,Микрокредиты,201603,0.0,24,56.42,8.0,6.0,0.15895765472312703,Деньги сразу
03582771-03af-4fdb-949f-eddc4d06a0cb,Кредиты,170,1.0,1,123.41,1.0,5.0,0.02125734961555857,Совкомбанк
03582771-03af-4fdb-949f-eddc4d06a0cb,Кредитные карты,170,0.0,2,35.21,2.0,4.0,0.10206084396467124,Совкомбанк
03582771-03af-4fdb-949f-eddc4d06a0cb,Микрокредиты,150495,0.0,4,231.78,3.0,1.0,0.3956127080181543,Веб-займ
03582771-03af-4fdb-949f-eddc4d06a0cb,Микрокредиты,156561,0.0,6,140.7,4.0,2.0,0.3956127080181543,Webbankir
03582771-03af-4fdb-949f-eddc4d06a0cb,Микрокредиты,165221,0.0,7,193.51,5.0,3.0,0.3117283950617284,Турбозайм
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,194902,0.0,1,312.5,1.0,1.0,0.6514522821576764,Займер
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,191204,0.0,2,200.49,2.0,6.0,0.09523809523809523,One click money
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,150495,0.0,3,240.94,3.0,2.0,0.1891117478510029,Веб-займ
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,156561,0.0,5,134.77,4.0,3.0,0.1640571817562968,Webbankir
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,165221,0.0,6,165.5,5.0,4.0,0.1395973154362416,Турбозайм
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,165738,0.0,7,310.86,6.0,10.0,0.04314159292035398,Деньги на дом
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,201603,0.0,11,56.42,7.0,12.0,0.02616165560327997,Деньги сразу
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,194904,0.0,13,67.88,8.0,8.0,0.07002518891687658,Joymoney
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,209119,0.0,14,113.7,9.0,9.0,0.07002518891687658,Надо денег
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,196779,1.0,18,179.77,10.0,5.0,0.12920526572403707,До зарплаты
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,209044,0.0,19,111.4,11.0,7.0,0.08365758754863813,Credit7
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,146714,0.0,25,38.81,12.0,11.0,0.03662420382165605,Е заем
0362f16b-5ea9-4701-8e5c-8efe07b001b8,Микрокредиты,209120,0.0,26,38.51,13.0,13.0,0.008403361344537815,Финмолл
03e350ff-4a5a-4ede-9383-cec481109643,Кредиты,170,1.0,1,123.41,1.0,1.0,0.003005259203606311,Совкомбанк
03e350ff-4a5a-4ede-9383-cec481109643,Микрокредиты,156561,0.0,3,140.7,2.0,2.0,0.0,Webbankir
03e961a1-550f-4899-b0c0-d80e12d5ef7a,Микрокредиты,209119,1.0,9,133.6,1.0,1.0,0.22970159611380986,Надо денег
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Кредитные карты,276,0.0,1,0.0,1.0,10.0,0.009633027522935779,Сбербанк
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,191204,0.0,5,200.49,2.0,5.0,0.15895765472312703,One click money
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,150495,0.0,7,240.95,3.0,1.0,0.3295880149812734,Веб-займ
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,165221,0.0,8,165.5,4.0,3.0,0.23960066555740434,Турбозайм
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,143000,0.0,9,75.29,5.0,2.0,0.2572741194486983,Быстроденьги
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,209119,0.0,11,113.7,6.0,6.0,0.1537610619469026,Надо денег
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,194904,0.0,14,67.88,7.0,7.0,0.12920526572403707,Joymoney
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,165135,0.0,15,169.32,8.0,4.0,0.22970159611380986,Срочноденьги
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,165738,1.0,30,310.86,9.0,8.0,0.12920526572403707,Деньги на дом
0405b1a0-c913-446c-af6c-6ccf7d7dfb37,Микрокредиты,146714,0.0,33,38.81,10.0,9.0,0.08980355472404115,Е заем
041b3fdd-afe2-4011-8116-63f15a7c438d,Кредитные карты,276,1.0,1,0.0,1.0,12.0,0.0,Сбербанк
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,156561,0.0,3,36.23,2.0,2.0,0.36498150431565973,Webbankir
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,194902,0.0,4,201.91,3.0,1.0,0.6514522821576764,Займер
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,191204,0.0,5,96.34,4.0,9.0,0.17264081931236283,One click money
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,150495,0.0,7,152.36,5.0,3.0,0.33255633255633255,Веб-займ
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,165221,0.0,8,147.61,6.0,5.0,0.3117283950617284,Турбозайм
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,143000,0.0,9,69.76,7.0,4.0,0.3295880149812734,Быстроденьги
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,209119,0.0,11,58.82,8.0,10.0,0.17264081931236283,Надо денег
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,194904,0.0,14,56.45,9.0,11.0,0.17264081931236283,Joymoney
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,165135,0.0,15,92.62,10.0,6.0,0.2572741194486983,Срочноденьги
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,196779,0.0,19,95.12,11.0,7.0,0.2572741194486983,До зарплаты
041b3fdd-afe2-4011-8116-63f15a7c438d,Микрокредиты,209044,0.0,20,116.23,12.0,8.0,0.1891117478510029,Credit7
04268fbc-25c9-43fc-88e5-118f4ebe0ddf,Кредитные карты,276,0.0,3,0.0,1.0,8.0,0.0016638935108153079,Сбербанк
